en,tn,tkgid,tkseq,type,state
H'1600,18,ZA03PUB,18,BOTHWAY,AVFREE
H'1600,19,ZA03PUB,19,BOTHWAY,AVFREE
H'1600,20,ZA03PUB,20,BOTHWAY,AVFREE
H'1600,21,ZA03PUB,21,BOTHWAY,AVFREE
H'1600,22,ZA03PUB,22,BOTHWAY,AVFREE
H'1600,23,ZA03PUB,23,BOTHWAY,AVFREE
H'1600,24,ZA03PUB,24,BOTHWAY,AVFREE
H'1600,25,ZA03PUB,25,BOTHWAY,AVFREE
H'1600,26,ZA03PUB,26,BOTHWAY,AVFREE
H'1600,27,ZA03PUB,27,BOTHWAY,AVFREE
H'1600,28,ZA03PUB,28,BOTHWAY,AVFREE
H'1600,29,ZA03PUB,29,BOTHWAY,AVFREE
H'1600,30,ZA03PUB,30,BOTHWAY,AVFREE
H'1600,31,ZA03PUB,31,BOTHWAY,AVFREE
H'1622,1,IX04PUB,1,BOTHWAY,AVFREE
H'1622,2,IX04PUB,2,BOTHWAY,AVFREE
H'1622,3,IX04PUB,3,BOTHWAY,AVFREE
H'1622,4,IX04PUB,4,BOTHWAY,AVFREE
H'1622,5,IX04PUB,5,BOTHWAY,AVFREE
H'1622,6,IX04PUB,6,BOTHWAY,AVFREE
H'1622,7,IX04PUB,7,BOTHWAY,AVFREE
H'1622,8,IX04PUB,8,BOTHWAY,AVFREE
H'1622,9,IX04PUB,9,BOTHWAY,AVFREE
H'1622,10,IX04PUB,10,BOTHWAY,AVFREE
H'1622,11,IX04PUB,11,BOTHWAY,AVFREE
H'1622,12,IX04PUB,12,BOTHWAY,AVFREE
H'1622,13,IX04PUB,13,BOTHWAY,AVFREE
H'1622,14,IX04PUB,14,BOTHWAY,AVFREE
H'1622,15,IX04PUB,15,BOTHWAY,AVFREE
H'1622,16,IX04PUB,16,BOTHWAY,AVFREE
H'1622,17,IX04PUB,17,BOTHWAY,AVFREE
H'1622,18,IX04PUB,18,BOTHWAY,AVFREE
H'1622,19,IX04PUB,19,BOTHWAY,AVFREE
H'1622,20,IX04PUB,20,BOTHWAY,AVFREE
H'1622,21,IX04PUB,21,BOTHWAY,AVFREE
H'1622,22,IX04PUB,22,BOTHWAY,AVFREE
H'1622,23,IX04PUB,23,BOTHWAY,AVFREE
H'1622,24,IX04PUB,24,BOTHWAY,AVFREE
H'1622,25,IX04PUB,25,BOTHWAY,AVFREE
H'1622,26,IX04PUB,26,BOTHWAY,AVFREE
H'1622,27,IX04PUB,27,BOTHWAY,AVFREE
H'1622,28,IX04PUB,28,BOTHWAY,AVFREE
H'1622,29,IX04PUB,29,BOTHWAY,AVFREE
H'1622,30,IX04PUB,30,BOTHWAY,AVFREE
H'1622,31,IX04PUB,31,BOTHWAY,AVFREE
H'1631,2,ES0BPLB,302,BOTHWAY,AVFREE
H'1631,3,ES0BPLB,303,BOTHWAY,AVFREE
H'1631,4,ES0BPLB,304,BOTHWAY,AVFREE
H'1631,5,ES0BPLB,305,BOTHWAY,AVFREE
H'1631,6,ES0BPLB,306,BOTHWAY,AVFREE
H'1631,7,ES0BPLB,307,BOTHWAY,AVFREE
H'1631,8,ES0BPLB,308,BOTHWAY,AVFREE
H'1631,9,ES0BPLB,309,BOTHWAY,AVFREE
H'1631,10,ES0BPLB,310,BOTHWAY,AVFREE
H'1631,11,ES0BPLB,311,BOTHWAY,AVFREE
H'1631,12,ES0BPLB,312,BOTHWAY,AVFREE
H'1631,13,ES0BPLB,313,BOTHWAY,AVFREE
H'1631,14,ES0BPLB,314,BOTHWAY,AVFREE
H'1631,15,ES0BPLB,315,BOTHWAY,AVFREE
H'1631,16,ES0BPLB,316,BOTHWAY,AVFREE
H'1631,17,ES0BPLB,317,BOTHWAY,AVFREE
H'1631,18,ES0BPLB,318,BOTHWAY,AVFREE
H'1631,19,ES0BPLB,319,BOTHWAY,AVFREE
H'1631,20,ES0BPLB,320,BOTHWAY,AVFREE
H'1631,21,ES0BPLB,321,BOTHWAY,AVFREE
H'1631,22,ES0BPLB,322,BOTHWAY,AVFREE
H'1631,23,ES0BPLB,323,BOTHWAY,AVFREE
H'1631,24,ES0BPLB,324,BOTHWAY,AVFREE
H'1631,25,ES0BPLB,325,BOTHWAY,AVFREE
H'1631,26,ES0BPLB,326,BOTHWAY,AVFREE
H'1631,27,ES0BPLB,327,BOTHWAY,AVFREE
H'1631,28,ES0BPLB,328,BOTHWAY,AVFREE
H'1631,29,ES0BPLB,329,BOTHWAY,AVFREE
H'1631,30,ES0BPLB,330,BOTHWAY,AVFREE
H'1631,31,ES0BPLB,331,BOTHWAY,AVFREE
H'1632,1,MY03PUB,301,BOTHWAY,AVFREE
H'1632,2,MY03PUB,302,BOTHWAY,AVFREE
H'1632,3,MY03PUB,303,BOTHWAY,AVFREE
H'1632,4,MY03PUB,304,BOTHWAY,AVFREE
H'1632,5,MY03PUB,305,BOTHWAY,AVFREE
H'1632,6,MY03PUB,306,BOTHWAY,AVFREE
H'1632,7,MY03PUB,307,BOTHWAY,AVFREE
H'1632,8,MY03PUB,308,BOTHWAY,AVFREE
H'1632,9,MY03PUB,309,BOTHWAY,AVFREE
H'1632,10,MY03PUB,310,BOTHWAY,AVFREE
H'1632,11,MY03PUB,311,BOTHWAY,AVFREE
H'1632,12,MY03PUB,312,BOTHWAY,AVFREE
H'1632,13,MY03PUB,313,BOTHWAY,AVFREE
H'1632,14,MY03PUB,314,BOTHWAY,AVFREE
H'1632,15,MY03PUB,315,BOTHWAY,AVFREE
H'1632,16,MY03PUB,316,BOTHWAY,AVFREE
H'1632,17,MY03PUB,317,BOTHWAY,AVFREE
H'1632,18,MY03PUB,318,BOTHWAY,AVFREE
H'1632,19,MY03PUB,319,BOTHWAY,AVFREE
H'1632,20,MY03PUB,320,BOTHWAY,AVFREE
H'1632,21,MY03PUB,321,BOTHWAY,AVFREE
H'1632,22,MY03PUB,322,BOTHWAY,AVFREE
H'1632,23,MY03PUB,323,BOTHWAY,AVFREE
H'1632,24,MY03PUB,324,BOTHWAY,AVFREE
H'1632,25,MY03PUB,325,BOTHWAY,AVFREE
H'1632,26,MY03PUB,326,BOTHWAY,AVFREE
H'1632,27,MY03PUB,327,BOTHWAY,AVFREE
H'1632,28,MY03PUB,328,BOTHWAY,AVFREE
H'1632,29,MY03PUB,329,BOTHWAY,AVFREE
H'1632,30,MY03PUB,330,BOTHWAY,AVFREE
H'1632,31,MY03PUB,331,BOTHWAY,AVBUSY
H'1701,1,MG04PUB,101,BOTHWAY,AVFREE
H'1701,2,MG04PUB,102,BOTHWAY,AVFREE
H'1701,3,MG04PUB,103,BOTHWAY,AVFREE
H'1701,4,MG04PUB,104,BOTHWAY,AVFREE
H'1701,5,MG04PUB,105,BOTHWAY,AVFREE
H'1701,6,MG04PUB,106,BOTHWAY,AVFREE
H'1701,7,MG04PUB,107,BOTHWAY,AVFREE
H'1701,8,MG04PUB,108,BOTHWAY,AVFREE
H'1701,9,MG04PUB,109,BOTHWAY,AVFREE
H'1701,10,MG04PUB,110,BOTHWAY,AVFREE
H'1701,11,MG04PUB,111,BOTHWAY,AVFREE
H'1701,12,MG04PUB,112,BOTHWAY,AVFREE
H'1701,13,MG04PUB,113,BOTHWAY,AVFREE
H'1701,14,MG04PUB,114,BOTHWAY,AVFREE
H'1701,15,MG04PUB,115,BOTHWAY,AVFREE
H'1701,16,MG04PUB,116,BOTHWAY,AVFREE
H'1701,17,MG04PUB,117,BOTHWAY,AVFREE
H'1701,18,MG04PUB,118,BOTHWAY,AVFREE
H'1701,19,MG04PUB,119,BOTHWAY,AVFREE
H'1701,20,MG04PUB,120,BOTHWAY,AVFREE
H'1701,21,MG04PUB,121,BOTHWAY,AVFREE
H'1701,22,MG04PUB,122,BOTHWAY,AVFREE
H'1701,23,MG04PUB,123,BOTHWAY,AVFREE
H'1701,24,MG04PUB,124,BOTHWAY,AVFREE
H'1701,25,MG04PUB,125,BOTHWAY,AVFREE
H'1701,26,MG04PUB,126,BOTHWAY,AVFREE
H'1701,27,MG04PUB,127,BOTHWAY,AVFREE
H'1701,28,MG04PUB,128,BOTHWAY,AVFREE
H'1701,29,MG04PUB,129,BOTHWAY,AVFREE
H'1701,30,MG04PUB,130,BOTHWAY,AVFREE
H'1701,31,MG04PUB,131,BOTHWAY,AVFREE
H'1702,1,CL0TPUB,801,BOTHWAY,AVFREE
H'1702,2,CL0TPUB,802,BOTHWAY,AVFREE
H'1702,3,CL0TPUB,803,BOTHWAY,AVFREE
H'1702,4,CL0TPUB,804,BOTHWAY,AVFREE
H'1702,5,CL0TPUB,805,BOTHWAY,AVFREE
H'1702,6,CL0TPUB,806,BOTHWAY,AVFREE
H'1702,7,CL0TPUB,807,BOTHWAY,AVFREE
H'1702,8,CL0TPUB,808,BOTHWAY,AVFREE
H'1702,9,CL0TPUB,809,BOTHWAY,AVFREE
H'1702,10,CL0TPUB,810,BOTHWAY,AVFREE
H'1702,11,CL0TPUB,811,BOTHWAY,AVFREE
H'1702,12,CL0TPUB,812,BOTHWAY,AVFREE
H'1702,13,CL0TPUB,813,BOTHWAY,AVFREE
H'1702,14,CL0TPUB,814,BOTHWAY,AVFREE
H'1702,15,CL0TPUB,815,BOTHWAY,AVFREE
H'1702,16,CL0TPUB,816,BOTHWAY,AVFREE
H'1702,17,CL0TPUB,817,BOTHWAY,AVFREE
H'1702,18,CL0TPUB,818,BOTHWAY,AVFREE
H'1702,19,CL0TPUB,819,BOTHWAY,AVFREE
H'1702,20,CL0TPUB,820,BOTHWAY,AVFREE
H'1702,21,CL0TPUB,821,BOTHWAY,AVFREE
H'1702,22,CL0TPUB,822,BOTHWAY,AVFREE
H'1702,23,CL0TPUB,823,BOTHWAY,AVFREE
H'1702,24,CL0TPUB,824,BOTHWAY,AVFREE
H'1702,25,CL0TPUB,825,BOTHWAY,AVFREE
H'1702,26,CL0TPUB,826,BOTHWAY,AVFREE
H'1702,27,CL0TPUB,827,BOTHWAY,AVFREE
H'1702,28,CL0TPUB,828,BOTHWAY,AVFREE
H'1702,29,CLTEPEB,829,BOTHWAY,AVFREE
H'1702,30,CLTEPEB,830,BOTHWAY,AVFREE
H'1702,31,CLTEPEB,831,BOTHWAY,AVFREE
H'1703,1,MG04PUB,1,BOTHWAY,AVBUSY
H'1703,2,MG04PUB,2,BOTHWAY,AVFREE
H'1703,3,MG04PUB,3,BOTHWAY,AVFREE
H'1703,4,MG04PUB,4,BOTHWAY,AVFREE
H'1703,5,MG04PUB,5,BOTHWAY,AVFREE
H'1703,6,MG04PUB,6,BOTHWAY,AVFREE
H'1703,7,MG04PUB,7,BOTHWAY,AVFREE
H'1703,8,MG04PUB,8,BOTHWAY,AVFREE
H'1703,9,MG04PUB,9,BOTHWAY,AVFREE
H'1703,10,MG04PUB,10,BOTHWAY,AVFREE
H'1703,11,MG04PUB,11,BOTHWAY,AVFREE
H'1703,12,MG04PUB,12,BOTHWAY,AVFREE
H'1703,13,MG04PUB,13,BOTHWAY,AVFREE
H'1703,14,MG04PUB,14,BOTHWAY,AVFREE
H'1703,15,MG04PUB,15,BOTHWAY,AVFREE
H'1703,16,MG04PUB,16,BOTHWAY,AVFREE
H'1703,17,MG04PUB,17,BOTHWAY,AVFREE
H'1703,18,MG04PUB,18,BOTHWAY,AVFREE
H'1703,19,MG04PUB,19,BOTHWAY,AVFREE
H'1703,20,MG04PUB,20,BOTHWAY,AVFREE
H'1703,21,MG04PUB,21,BOTHWAY,AVFREE
H'1703,22,MG04PUB,22,BOTHWAY,AVFREE
H'1703,23,MG04PUB,23,BOTHWAY,AVFREE
H'1703,24,MG04PUB,24,BOTHWAY,AVFREE
H'1703,25,MG04PUB,25,BOTHWAY,AVFREE
H'1703,26,MG04PUB,26,BOTHWAY,AVFREE
H'1703,27,MG04PUB,27,BOTHWAY,AVFREE
H'1703,28,MG04PUB,28,BOTHWAY,AVFREE
H'1703,29,MG04PUB,29,BOTHWAY,AVFREE
H'1703,30,MG04PUB,30,BOTHWAY,AVFREE
H'1703,31,MG04PUB,31,BOTHWAY,AVFREE
H'1721,1,NX0XPUB,1,BOTHWAY,AVBUSY
H'1721,2,NX0XPUB,2,BOTHWAY,AVFREE
H'1721,3,NX0XPUB,3,BOTHWAY,AVFREE
H'1721,4,NX0XPUB,4,BOTHWAY,AVFREE
H'1721,5,NX0XPUB,5,BOTHWAY,AVFREE
H'1721,6,NX0XPUB,6,BOTHWAY,AVFREE
H'1721,7,NX0XPUB,7,BOTHWAY,AVFREE
H'1721,8,NX0XPUB,8,BOTHWAY,AVFREE
H'1721,9,NX0XPUB,9,BOTHWAY,AVFREE
H'1721,10,NX0XPUB,10,BOTHWAY,AVFREE
H'1721,11,NX0XPUB,11,BOTHWAY,AVFREE
H'1721,12,NX0XPUB,12,BOTHWAY,AVFREE
H'1721,13,NX0XPUB,13,BOTHWAY,AVFREE
H'1721,14,NX0XPUB,14,BOTHWAY,AVFREE
H'1721,15,NX0XPUB,15,BOTHWAY,AVFREE
H'1721,16,NX0XPUB,16,BOTHWAY,AVFREE
H'1721,17,NX0XPUB,17,BOTHWAY,AVFREE
H'1721,18,NX0XPUB,18,BOTHWAY,AVFREE
H'1721,19,NX0XPUB,19,BOTHWAY,AVFREE
H'1721,20,NX0XPUB,20,BOTHWAY,AVFREE
H'1721,21,NX0XPUB,21,BOTHWAY,AVFREE
H'1721,22,NX0XPUB,22,BOTHWAY,AVFREE
H'1721,23,NX0XPUB,23,BOTHWAY,AVFREE
H'1721,24,NX0XPUB,24,BOTHWAY,AVFREE
H'1721,25,NX0XPUB,25,BOTHWAY,AVFREE
H'1721,26,NX0XPUB,26,BOTHWAY,AVFREE
H'1721,27,NX0XPUB,27,BOTHWAY,AVFREE
H'1721,28,NX0XPUB,28,BOTHWAY,AVFREE
H'1721,29,NX0XPUB,29,BOTHWAY,AVFREE
H'1721,30,NX0XPUB,30,BOTHWAY,AVFREE
H'1721,31,NX0XPUB,31,BOTHWAY,AVFREE
H'1732,1,RO0XPUB,1,BOTHWAY,READY
H'1732,2,RO0XPUB,2,BOTHWAY,READY
H'1732,3,RO0XPUB,3,BOTHWAY,READY
H'1732,4,RO0XPUB,4,BOTHWAY,READY
H'1732,5,RO0XPUB,5,BOTHWAY,READY
H'1732,6,RO0XPUB,6,BOTHWAY,READY
H'1732,7,RO0XPUB,7,BOTHWAY,READY
H'1732,8,RO0XPUB,8,BOTHWAY,READY
H'1732,9,RO0XPUB,9,BOTHWAY,READY
H'1732,10,RO0XPUB,10,BOTHWAY,READY
H'1732,11,RO0XPUB,11,BOTHWAY,READY
H'1732,12,RO0XPUB,12,BOTHWAY,READY
H'1732,13,RO0XPUB,13,BOTHWAY,READY
H'1732,14,RO0XPUB,14,BOTHWAY,READY
H'1732,15,RO0XPUB,15,BOTHWAY,READY
H'1732,16,RO0XPUB,16,BOTHWAY,READY
H'1732,17,RO0XPUB,17,BOTHWAY,READY
H'1732,18,RO0XPUB,18,BOTHWAY,READY
H'1732,19,RO0XPUB,19,BOTHWAY,READY
H'1732,20,RO0XPUB,20,BOTHWAY,READY
H'1732,21,RO0XPUB,21,BOTHWAY,READY
H'1732,22,RO0XPUB,22,BOTHWAY,READY
H'1732,23,RO0XPUB,23,BOTHWAY,READY
H'1732,24,RO0XPUB,24,BOTHWAY,READY
H'1732,25,RO0XPUB,25,BOTHWAY,READY
H'1732,26,RO0XPUB,26,BOTHWAY,READY
H'1732,27,RO0XPUB,27,BOTHWAY,READY
H'1732,28,RO0XPUB,28,BOTHWAY,READY
H'1732,29,RO0XPUB,29,BOTHWAY,READY
H'1732,30,RO0XPUB,30,BOTHWAY,READY
H'1732,31,RO0XPUB,31,BOTHWAY,READY
H'1733,2,NX0DPLB,302,BOTHWAY,AVFREE
H'1733,3,NX0DPLB,303,BOTHWAY,AVFREE
H'1733,4,NX0DPLB,304,BOTHWAY,AVFREE
H'1733,5,NX0DPLB,305,BOTHWAY,AVFREE
H'1733,6,NX0DPLB,306,BOTHWAY,AVFREE
H'1733,7,NX0DPLB,307,BOTHWAY,AVFREE
H'1733,8,NX0DPLB,308,BOTHWAY,AVFREE
H'1733,9,NX0DPLB,309,BOTHWAY,AVFREE
H'1733,10,NX0DPLB,310,BOTHWAY,AVFREE
H'1733,11,NX0DPLB,311,BOTHWAY,AVFREE
H'1733,12,NX0DPLB,312,BOTHWAY,AVFREE
H'1733,13,NX0DPLB,313,BOTHWAY,AVFREE
H'1733,14,NX0DPLB,314,BOTHWAY,AVFREE
H'1733,15,NX0DPLB,315,BOTHWAY,AVFREE
H'1733,16,NX0DPLB,316,BOTHWAY,AVFREE
H'1733,17,NX0DPLB,317,BOTHWAY,AVFREE
H'1733,18,NX0DPLB,318,BOTHWAY,AVFREE
H'1733,19,NX0DPLB,319,BOTHWAY,AVFREE
H'1733,20,NX0DPLB,320,BOTHWAY,AVFREE
H'1733,21,NX0DPLB,321,BOTHWAY,AVFREE
H'1733,22,NX0DPLB,322,BOTHWAY,AVFREE
H'1733,23,NX0DPLB,323,BOTHWAY,AVFREE
H'1733,24,NX0DPLB,324,BOTHWAY,AVFREE
H'1733,25,NX0DPLB,325,BOTHWAY,AVFREE
H'1733,26,NX0DPLB,326,BOTHWAY,AVFREE
H'1733,27,NX0DPLB,327,BOTHWAY,AVFREE
H'1733,28,NX0DPLB,328,BOTHWAY,AVFREE
H'1733,29,NX0DPLB,329,BOTHWAY,AVFREE
H'1733,30,NX0DPLB,330,BOTHWAY,AVFREE
H'1733,31,NX0DPLB,331,BOTHWAY,AVFREE
H'8002,1,NX0XPUB,101,BOTHWAY,AVFREE
H'8002,2,NX0XPUB,102,BOTHWAY,AVFREE
H'8002,3,NX0XPUB,103,BOTHWAY,AVFREE
H'8002,4,NX0XPUB,104,BOTHWAY,AVFREE
H'8002,5,NX0XPUB,105,BOTHWAY,AVFREE
H'8002,6,NX0XPUB,106,BOTHWAY,AVFREE
H'8002,7,NX0XPUB,107,BOTHWAY,AVFREE
H'8002,8,NX0XPUB,108,BOTHWAY,AVFREE
H'8002,9,NX0XPUB,109,BOTHWAY,AVFREE
H'8002,10,NX0XPUB,110,BOTHWAY,AVFREE
H'8002,11,NX0XPUB,111,BOTHWAY,AVFREE
H'8002,12,NX0XPUB,112,BOTHWAY,AVFREE
H'8002,13,NX0XPUB,113,BOTHWAY,AVFREE
H'8002,14,NX0XPUB,114,BOTHWAY,AVFREE
H'8002,15,NX0XPUB,115,BOTHWAY,AVFREE
H'8002,16,NX0XPUB,116,BOTHWAY,AVFREE
H'8002,17,NX0XPUB,117,BOTHWAY,AVFREE
H'8002,18,NX0XPUB,118,BOTHWAY,AVFREE
H'8002,19,NX0XPUB,119,BOTHWAY,AVFREE
H'8002,20,NX0XPUB,120,BOTHWAY,AVFREE
H'8002,21,NX0XPUB,121,BOTHWAY,AVFREE
H'8002,22,NX0XPUB,122,BOTHWAY,AVFREE
H'8002,23,NX0XPUB,123,BOTHWAY,AVFREE
H'8002,24,NX0XPUB,124,BOTHWAY,AVFREE
H'8002,25,NX0XPUB,125,BOTHWAY,AVFREE
H'8002,26,NX0XPUB,126,BOTHWAY,AVFREE
H'8002,27,NX0XPUB,127,BOTHWAY,AVFREE
H'8002,28,NX0XPUB,128,BOTHWAY,AVFREE
H'8002,29,NX0XPUB,129,BOTHWAY,AVFREE
H'8002,30,NX0XPUB,130,BOTHWAY,AVFREE
H'8002,31,NX0XPUB,131,BOTHWAY,AVFREE
H'8223,1,ES0BPLB,401,BOTHWAY,AVFREE
H'8223,2,ES0BPLB,402,BOTHWAY,AVFREE
H'8223,3,ES0BPLB,403,BOTHWAY,AVFREE
H'8223,4,ES0BPLB,404,BOTHWAY,AVFREE
H'8223,5,ES0BPLB,405,BOTHWAY,AVFREE
H'8223,6,ES0BPLB,406,BOTHWAY,AVFREE
H'8223,7,ES0BPLB,407,BOTHWAY,AVFREE
H'8223,8,ES0BPLB,408,BOTHWAY,AVFREE
H'8223,9,ES0BPLB,409,BOTHWAY,AVFREE
H'8223,10,ES0BPLB,410,BOTHWAY,AVFREE
H'8223,11,ES0BPLB,411,BOTHWAY,AVFREE
H'8223,12,ES0BPLB,412,BOTHWAY,AVFREE
H'8223,13,ES0BPLB,413,BOTHWAY,AVFREE
H'8223,14,ES0BPLB,414,BOTHWAY,AVFREE
H'8223,15,ES0BPLB,415,BOTHWAY,AVFREE
H'8223,16,ES0BPLB,416,BOTHWAY,AVFREE
H'8223,17,ES0BPLB,417,BOTHWAY,AVFREE
H'8223,18,ES0BPLB,418,BOTHWAY,AVFREE
H'8223,19,ES0BPLB,419,BOTHWAY,AVFREE
H'8223,20,ES0BPLB,420,BOTHWAY,AVFREE
H'8223,21,ES0BPLB,421,BOTHWAY,AVFREE
H'8223,22,ES0BPLB,422,BOTHWAY,AVFREE
H'8223,23,ES0BPLB,423,BOTHWAY,AVFREE
H'8223,24,ES0BPLB,424,BOTHWAY,AVFREE
H'8223,25,ES0BPLB,425,BOTHWAY,AVFREE
H'8223,26,ES0BPLB,426,BOTHWAY,AVFREE
H'8223,27,ES0BPLB,427,BOTHWAY,AVFREE
H'8223,28,ES0BPLB,428,BOTHWAY,AVFREE
H'8223,29,ES0BPLB,429,BOTHWAY,AVFREE
H'8223,30,ES0BPLB,430,BOTHWAY,AVFREE
H'8223,31,ES0BPLB,431,BOTHWAY,AVFREE
H'8404,1,E_CABEZA_FLUKE,1,INCOMING,AVFREE
H'8404,2,E_CABEZA_FLUKE,2,INCOMING,AVFREE
H'8404,3,E_CABEZA_FLUKE,3,INCOMING,AVFREE
H'8404,4,E_CABEZA_FLUKE,4,INCOMING,AVFREE
H'8404,5,E_CABEZA_FLUKE,5,INCOMING,READY
H'8404,6,E_CABEZA_FLUKE,6,INCOMING,READY
H'8404,7,E_CABEZA_FLUKE,7,INCOMING,READY
H'8404,8,E_CABEZA_FLUKE,8,INCOMING,READY
H'8404,9,E_CABEZA_FLUKE,9,INCOMING,READY
H'8404,10,E_CABEZA_FLUKE,10,INCOMING,READY
H'8404,11,E_CABEZA_FLUKE,11,INCOMING,READY
H'8404,12,E_CABEZA_FLUKE,12,INCOMING,READY
H'8404,13,E_CABEZA_FLUKE,13,INCOMING,READY
H'8404,14,E_CABEZA_FLUKE,14,INCOMING,READY
H'8404,15,E_CABEZA_FLUKE,15,INCOMING,READY
H'8405,1,PP0YPUB,501,BOTHWAY,AVFREE
H'8405,2,PP0YPUB,502,BOTHWAY,AVFREE
H'8405,3,PP0YPUB,503,BOTHWAY,AVFREE
H'8405,4,PP0YPUB,504,BOTHWAY,AVFREE
H'8405,5,PP0YPUB,505,BOTHWAY,AVFREE
H'8405,6,PP0YPUB,506,BOTHWAY,AVFREE
H'8405,7,PP0YPUB,507,BOTHWAY,AVFREE
H'8405,8,PP0YPUB,508,BOTHWAY,AVFREE
H'8405,9,PP0YPUB,509,BOTHWAY,AVFREE
H'8405,10,PP0YPUB,510,BOTHWAY,AVFREE
H'8405,11,PP0YPUB,511,BOTHWAY,AVFREE
H'8405,12,PP0YPUB,512,BOTHWAY,AVFREE
H'8405,13,PP0YPUB,513,BOTHWAY,AVFREE
H'8405,14,PP0YPUB,514,BOTHWAY,AVFREE
H'8405,15,PP0YPUB,515,BOTHWAY,AVFREE
H'8405,16,PP0YPUB,516,BOTHWAY,AVFREE
H'8405,17,PP0YPUB,517,BOTHWAY,AVFREE
H'8405,18,PP0YPUB,518,BOTHWAY,AVFREE
H'8405,19,PP0YPUB,519,BOTHWAY,AVFREE
H'8405,20,PP0YPUB,520,BOTHWAY,AVFREE
H'8405,21,PP0YPUB,521,BOTHWAY,AVFREE
H'8405,22,PP0YPUB,522,BOTHWAY,AVFREE
H'8405,23,PP0YPUB,523,BOTHWAY,AVFREE
H'8405,24,PP0YPUB,524,BOTHWAY,AVFREE
H'8405,25,PP0YPUB,525,BOTHWAY,AVFREE
H'8405,26,PP0YPUB,526,BOTHWAY,AVFREE
H'8405,27,PP0YPUB,527,BOTHWAY,AVFREE
H'8405,28,PP0YPUB,528,BOTHWAY,AVFREE
H'8405,29,PP0YPUB,529,BOTHWAY,AVFREE
H'8405,30,PP0YPUB,530,BOTHWAY,AVFREE
H'8405,31,PP0YPUB,531,BOTHWAY,AVFREE
H'8407,1,PP0YPUB,701,BOTHWAY,AVFREE
H'8407,2,PP0YPUB,702,BOTHWAY,AVFREE
H'8407,3,PP0YPUB,703,BOTHWAY,AVFREE
H'8407,4,PP0YPUB,704,BOTHWAY,AVFREE
H'8407,5,PP0YPUB,705,BOTHWAY,AVFREE
H'8407,6,PP0YPUB,706,BOTHWAY,AVFREE
H'8407,7,PP0YPUB,707,BOTHWAY,AVFREE
H'8407,8,PP0YPUB,708,BOTHWAY,AVFREE
H'8407,9,PP0YPUB,709,BOTHWAY,AVFREE
H'8407,10,PP0YPUB,710,BOTHWAY,AVFREE
H'8407,11,PP0YPUB,711,BOTHWAY,AVFREE
H'8407,12,PP0YPUB,712,BOTHWAY,AVFREE
H'8407,13,PP0YPUB,713,BOTHWAY,AVFREE
H'8407,14,PP0YPUB,714,BOTHWAY,AVFREE
H'8407,15,PP0YPUB,715,BOTHWAY,AVFREE
H'8407,16,PP0YPUB,716,BOTHWAY,AVFREE
H'8407,17,PP0YPUB,717,BOTHWAY,AVFREE
H'8407,18,PP0YPUB,718,BOTHWAY,AVFREE
H'8407,19,PP0YPUB,719,BOTHWAY,AVFREE
H'8407,20,PP0YPUB,720,BOTHWAY,AVFREE
H'8407,21,PP0YPUB,721,BOTHWAY,AVFREE
H'8407,22,PP0YPUB,722,BOTHWAY,AVFREE
H'8407,23,PP0YPUB,723,BOTHWAY,AVFREE
H'8407,24,PP0YPUB,724,BOTHWAY,AVFREE
H'8407,25,PP0YPUB,725,BOTHWAY,AVFREE
H'8407,26,PP0YPUB,726,BOTHWAY,AVFREE
H'8407,27,PP0YPUB,727,BOTHWAY,AVFREE
H'8407,28,PP0YPUB,728,BOTHWAY,AVFREE
H'8407,29,PP0YPUB,729,BOTHWAY,AVFREE
H'8407,30,PP0YPUB,730,BOTHWAY,AVFREE
H'8407,31,PP0YPUB,731,BOTHWAY,AVFREE
H'8410,1,PP0YPUB,801,BOTHWAY,AVFREE
H'8410,2,PP0YPUB,802,BOTHWAY,AVFREE
H'8410,3,PP0YPUB,803,BOTHWAY,AVFREE
H'8410,4,PP0YPUB,804,BOTHWAY,AVFREE
H'8410,5,PP0YPUB,805,BOTHWAY,AVFREE
H'8410,6,PP0YPUB,806,BOTHWAY,AVFREE
H'8410,7,PP0YPUB,807,BOTHWAY,AVFREE
H'8410,8,PP0YPUB,808,BOTHWAY,AVFREE
H'8410,9,PP0YPUB,809,BOTHWAY,AVFREE
H'8410,10,PP0YPUB,810,BOTHWAY,AVFREE
H'8410,11,PP0YPUB,811,BOTHWAY,AVFREE
H'8410,12,PP0YPUB,812,BOTHWAY,AVFREE
H'8410,13,PP0YPUB,813,BOTHWAY,AVFREE
H'8410,14,PP0YPUB,814,BOTHWAY,AVFREE
H'8410,15,PP0YPUB,815,BOTHWAY,AVFREE
H'8410,16,PP0YPUB,816,BOTHWAY,AVFREE
H'8410,17,PP0YPUB,817,BOTHWAY,AVFREE
H'8410,18,PP0YPUB,818,BOTHWAY,AVFREE
H'8410,19,PP0YPUB,819,BOTHWAY,AVFREE
H'8410,20,PP0YPUB,820,BOTHWAY,AVFREE
H'8410,21,PP0YPUB,821,BOTHWAY,AVFREE
H'8410,22,PP0YPUB,822,BOTHWAY,AVFREE
H'8410,23,PP0YPUB,823,BOTHWAY,AVFREE
H'8410,24,PP0YPUB,824,BOTHWAY,AVBUSY
H'8410,25,PP0YPUB,825,BOTHWAY,AVFREE
H'8410,26,PP0YPUB,826,BOTHWAY,AVFREE
H'8410,27,PP0YPUB,827,BOTHWAY,AVFREE
